方案ID,推广单元ID,关键词ID,C,K,V,in_cand,qbar,eta_raw,eta_eb,eta_win,eta26_d0.3,eta26_d0.5,eta26_d0.7,eta26,dbar,d,类别,w
495403620,9628223555,3070,9.57,8,14,True,0.7871055425316781,1.0620502821554285,1.0336824276929921,1.0336824276929921,1.0101047283078977,1.016841213846496,1.0235776993850945,1.016841213846496,2.9251764836414575,2.337588241820729,重点词,0.00010581134246731044
495403620,9628223555,3093,0.32,1,0,True,0.7871055425316781,3.9702426563388484,1.1134221539413403,1.1134221539413403,1.0340266461824021,1.0567110769706702,1.0793955077589383,1.0567110769706702,2.9251764836414575,2.600156874347962,黄金词,3.5381013155213524e-06
495403620,9628223555,3135,2.7,2,22,True,0.7871055425316781,0.9410945555766158,0.9852188940573292,0.9852188940573292,0.9955656682171987,0.9926094470286646,0.9896532258401305,0.9926094470286646,2.9251764836414575,4.540141186913166,黄金词,2.9852729849711413e-05
495403620,9628223555,3153,0.72,1,1,True,0.7871055425316781,1.7645522917061547,1.062696771073853,1.062696771073853,1.0188090313221558,1.0313483855369265,1.043887739751697,1.0313483855369265,2.9251764836414575,2.7112679854590733,潜力词,7.960727959923042e-06
495403620,9628223555,3165,53.44,53,64,True,0.7871055425316781,1.2600171304548442,1.2259400886423881,1.2259400886423881,1.0677820265927163,1.112970044321194,1.1581580620496716,1.112970044321194,2.9251764836414575,1.4328100306415026,重点词,0.0005908629196920658
495403620,9628223555,3222,1.65,1,1,True,0.7871055425316781,0.7699864545626858,0.9609142790966457,0.9609142790966457,0.9882742837289937,0.9804571395483228,0.972639995367652,0.9804571395483228,2.9251764836414575,2.7112679854590733,潜力词,1.824333490815697e-05
495403620,9628223555,3327,22.08,13,59,True,0.7871055425316781,0.7480167323536961,0.8154017734031059,0.8154017734031059,0.9446205320209318,0.907700886701553,0.8707812413821742,0.907700886701553,2.9251764836414575,3.9238767556729366,重点词,0.0002441289907709733
495403620,9628223555,3353,0.8,1,1,True,0.7871055425316781,1.5880970625355393,1.0531013149016288,1.0531013149016288,1.0159303944704887,1.0265506574508145,1.0371709204311403,1.0265506574508145,2.9251764836414575,2.7112679854590733,潜力词,8.845253288803381e-06
495403620,9628223555,3374,2398.88,445,3848,True,0.7871055425316781,0.23567771387591374,0.2382371618165189,0.2382371618165189,0.7714711485449557,0.6191185809082594,0.4667660132715633,0.6191185809082594,2.9251764836414575,8.546139982051063,重点词,0.026523376511805818
495403620,9628223555,3379,31.79,21,74,True,0.7871055425316781,0.8392585923434118,0.8717699034026867,0.8717699034026867,0.961530971020806,0.9358849517013433,0.9102389323818807,0.9358849517013433,2.9251764836414575,3.3586693747976435,重点词,0.00035148825256382435
495403620,9628223555,3382,1533.0,276,1485,True,0.7871055425316781,0.22873570215776065,0.23276954265755204,0.23276954265755204,0.7698308627972655,0.616384771328776,0.4629386798602865,0.616384771328776,2.9251764836414575,5.311272577003985,重点词,0.01694971661466948
495403620,9628223555,3393,298.34,124,269,True,0.7871055425316781,0.5280526533603457,0.5404674562778248,0.5404674562778248,0.8621402368833474,0.7702337281389124,0.6783272193944774,0.7702337281389124,2.9251764836414575,2.2151622111297855,重点词,0.0032986160827270005
495403620,9628223555,3416,4.17,3,2,True,0.7871055425316781,0.9140126978621809,0.9706813532367372,0.9706813532367372,0.9912044059710211,0.9853406766183685,0.9794769472657161,0.9853406766183685,2.9251764836414575,2.309219260830151,潜力词,4.6105882767887624e-05
495403620,9628223555,3417,6.95,6,10,True,0.7871055425316781,1.096815237434617,1.0448278414504055,1.0448278414504055,1.0134483524351217,1.0224139207252028,1.0313794890152839,1.0224139207252028,2.9251764836414575,2.3858151335094044,黄金词,7.684313794647938e-05
495403620,9628223555,3451,2.63,3,3,True,0.7871055425316781,1.449214049462089,1.1105175818601771,1.1105175818601771,1.033155274558053,1.0552587909300886,1.0773623073021241,1.0552587909300886,2.9251764836414575,2.4001283517392418,潜力词,2.907877018694111e-05
495403620,9628223555,3567,1.35,2,2,True,0.7871055425316781,1.8821891111532316,1.1265627311431312,1.1265627311431312,1.0379688193429393,1.0632813655715656,1.0885939118001917,1.0632813655715656,2.9251764836414575,2.540141186913166,潜力词,1.4926364924855707e-05
495403620,9628223555,3575,160.27,44,142,True,0.7871055425316781,0.3487927659652522,0.3799739594917779,0.3799739594917779,0.8139921878475334,0.689986979745889,0.5659817716442446,0.689986979745889,2.9251764836414575,3.180796382098686,重点词,0.0017720359307456474
495403620,9628223555,3659,5.77,7,6,True,0.7871055425316781,1.541307374384579,1.2258382899637759,1.2258382899637759,1.0677514869891327,1.112919144981888,1.1580868029746432,1.112919144981888,2.9251764836414575,1.9600941246087773,潜力词,6.379638934549437e-05
495403620,9628223555,3677,6.93,10,9,True,0.7871055425316781,1.833301082292109,1.3852419279709351,1.3852419279709351,1.1155725783912804,1.1926209639854677,1.2696693495796545,1.1926209639854677,2.9251764836414575,1.8000784371739813,潜力词,7.662200661425928e-05
495403620,9628223555,3769,1.24,3,3,True,0.7871055425316781,3.073736250068786,1.2764981666758384,1.2764981666758384,1.0829494500027514,1.1382490833379193,1.193548716673087,1.1382490833379193,2.9251764836414575,2.4001283517392418,潜力词,1.371014259764524e-05
495403620,9628223555,3922,2.35,2,2,True,0.7871055425316781,1.081257574492282,1.018343448612571,1.018343448612571,1.0055030345837712,1.0091717243062854,1.0128404140287999,1.0091717243062854,2.9251764836414575,2.540141186913166,潜力词,2.598293153585993e-05
495403620,9628223555,3923,14.78,15,143,True,0.7871055425316781,1.2893886840613311,1.1872664076368857,1.1872664076368857,1.0561799222910657,1.0936332038184429,1.13108648534582,1.0936332038184429,2.9251764836414575,7.234843994310072,重点词,0.00016341605451064244
495403620,9628223555,3973,4.8,7,35,True,0.7871055425316781,1.8527799062914627,1.318300431586238,1.318300431586238,1.0954901294758714,1.159150215793119,1.2228103021103667,1.159150215793119,2.9251764836414575,3.893427457942111,黄金词,5.3071519732820285e-05
495403620,9628223555,3989,106.06,63,407,True,0.7871055425316781,0.7546680365056683,0.7719951976147142,0.7719951976147142,0.9315985592844143,0.8859975988073572,0.8403966383303,0.8859975988073572,2.9251764836414575,6.061991716466643,重点词,0.0011726594547631082
495403620,9628223555,4002,26.24,17,59,True,0.7871055425316781,0.8230990872897613,0.8646682230461615,0.8646682230461615,0.9594004669138484,0.9323341115230808,0.905267756132313,0.9323341115230808,2.9251764836414575,3.2960564747652668,重点词,0.0002901243078727509
495403620,9628223555,4016,48.68,27,55,True,0.7871055425316781,0.7046609809114144,0.7466143205986543,0.7466143205986543,0.9239842961795962,0.8733071602993272,0.822630024419058,0.8733071602993272,2.9251764836414575,2.2400403391180475,重点词,0.0005382336626236857
495403620,9628223555,4047,50.95,36,52,True,0.7871055425316781,0.8976878390779889,0.9116623521610494,0.9116623521610494,0.9734987056483148,0.9558311760805247,0.9381636465127345,0.9558311760805247,2.9251764836414575,1.7136684515711742,重点词,0.0005633320688306654
495403620,9628223555,4052,1.19,1,1,True,0.7871055425316781,1.0676282773348165,1.0087002864895602,1.0087002864895602,1.002610085946868,1.0043501432447801,1.0060902005426922,1.0043501432447801,2.9251764836414575,2.7112679854590733,潜力词,1.3157314267095028e-05
495403620,9628223555,4163,0.49,2,2,True,0.7871055425316781,5.185623061340537,1.2398778128721477,1.2398778128721477,1.0719633438616443,1.1199389064360739,1.1679144690105034,1.1199389064360739,2.9251764836414575,2.540141186913166,潜力词,5.41771763939207e-06
495403620,9628223555,4171,1.68,2,1,True,0.7871055425316781,1.51247339289099,1.088393767972984,1.088393767972984,1.026518130391895,1.044196883986492,1.061875637581089,1.044196883986492,2.9251764836414575,2.440141186913166,潜力词,1.85750319064871e-05
495403620,9628223555,4188,1533.24,434,1683,True,0.7871055425316781,0.35962230316997945,0.36297106346093516,0.36297106346093516,0.8088913190382805,0.6814855317304676,0.5540797444226546,0.6814855317304676,2.9251764836414575,3.8606366784369492,重点词,0.01695237019065612
495403620,9628223555,4189,19.42,15,28,True,0.7871055425316781,0.9813164135132065,0.9867963882979065,0.9867963882979065,0.9960389164893719,0.9933981941489533,0.9907574718085346,0.9933981941489533,2.9251764836414575,2.234843994310072,重点词,0.00021471852358570208
495403620,9628223555,4251,1.23,1,0,True,0.7871055425316781,1.0329086585597003,1.004357120562802,1.004357120562802,1.0013071361688406,1.002178560281401,1.0030499843939613,1.002178560281401,2.9251764836414575,2.600156874347962,黄金词,1.3599576931535197e-05
495403620,9628223555,4321,89.22,64,291,True,0.7871055425316781,0.9113491325019011,0.9186941776502839,0.9186941776502839,0.9756082532950852,0.959347088825142,0.9430859243551988,0.959347088825142,2.9251764836414575,4.366686275960162,重点词,0.000986466873033797
495403620,9628223555,4422,5.1,4,31,True,0.7871055425316781,0.9964530588458288,0.9986254255405568,0.9986254255405568,0.9995876276621669,0.9993127127702783,0.9990377978783898,0.9993127127702783,2.9251764836414575,4.533450989094305,黄金词,5.6388489716121546e-05
495403620,9628223555,4479,7.22,8,6,True,0.7871055425316781,1.4077314681755475,1.192658455512268,1.192658455512268,1.0577975366536803,1.0963292277561338,1.1348609188585876,1.0963292277561338,2.9251764836414575,1.8375882418207288,潜力词,7.982841093145051e-05
495403620,9628223555,4498,3.53,2,2,True,0.7871055425316781,0.719817365455202,0.914663960315519,0.914663960315519,0.9743991880946556,0.9573319801577596,0.9402647722208634,0.9573319801577596,2.9251764836414575,2.540141186913166,潜力词,3.902968013684492e-05
495403620,9628223555,4529,1.62,2,2,True,0.7871055425316781,1.5684909259610265,1.0951400103364528,1.0951400103364528,1.0285420031009358,1.0475700051682264,1.066598007235517,1.0475700051682264,2.9251764836414575,2.540141186913166,潜力词,1.7911637909826848e-05
495403620,9628223555,4560,15.29,8,17,True,0.7871055425316781,0.6647365075361316,0.7804634346992485,0.7804634346992485,0.9341390304097745,0.8902317173496243,0.846324404289474,0.8902317173496243,2.9251764836414575,2.525088241820729,重点词,0.0001690549034822546
495403620,9628223555,4581,3.58,2,2,True,0.7871055425316781,0.7097640502952131,0.9107349914138199,0.9107349914138199,0.9732204974241458,0.9553674957069099,0.9375144939896739,0.9553674957069099,2.9251764836414575,2.540141186913166,潜力词,3.958250846739513e-05
495403620,9628223555,4613,5.38,5,3,True,0.7871055425316781,1.1807413104353452,1.0723503162308152,1.0723503162308152,1.0217050948692445,1.0361751581154075,1.0506452213615707,1.0361751581154075,2.9251764836414575,2.030877836087051,潜力词,5.9484328367202734e-05
495403620,9628223555,4634,375.36,121,502,True,0.7871055425316781,0.40954762269139017,0.42195971950717287,0.42195971950717287,0.8265879158521519,0.7109798597535865,0.5953718036550211,0.7109798597535865,2.9251764836414575,4.072879161776214,重点词,0.004150192843106546
495403620,9628223555,4637,5.75,11,9,True,0.7871055425316781,2.4304789826630864,1.5956013142876717,1.5956013142876717,1.1786803942863013,1.2978006571438359,1.4169209200013702,1.2978006571438359,2.9251764836414575,1.7053374667964034,潜力词,6.357525801327429e-05
495403620,9628223555,4706,6.41,11,14,True,0.7871055425316781,2.180226856523049,1.5228233690610051,1.5228233690610051,1.1568470107183015,1.2614116845305026,1.3659763583427036,1.2614116845305026,2.9251764836414575,1.9684953615332454,潜力词,7.08725919765371e-05
495403620,9628223555,4717,1.77,3,3,True,0.7871055425316781,2.153351949200731,1.2076737487370597,1.2076737487370597,1.0623021246211177,1.1038368743685298,1.1453716241159417,1.1038368743685298,2.9251764836414575,2.4001283517392418,潜力词,1.9570122901477482e-05
495403620,9628223555,4762,0.97,2,1,True,0.7871055425316781,2.6195415464503746,1.1739706866065187,1.1739706866065187,1.0521912059819556,1.0869853433032595,1.1217794806245631,1.0869853433032595,2.9251764836414575,2.440141186913166,潜力词,1.07248696126741e-05
495403620,9628223555,4828,11.05,8,22,True,0.7871055425316781,0.9198028235499957,0.9536274830050996,0.9536274830050996,0.9860882449015298,0.9768137415025497,0.9675392381035697,0.9768137415025497,2.9251764836414575,2.837588241820729,重点词,0.0001221750610515967
495403620,9628223555,4865,61.99,63,65,True,0.7871055425316781,1.291177479461061,1.257674403308939,1.257674403308939,1.0773023209926818,1.1288372016544694,1.1803720823162573,1.1288372016544694,2.9251764836414575,1.245090308015939,重点词,0.000685396564216152
495403620,9628223555,4888,33.02,26,57,True,0.7871055425316781,1.0003761023845916,1.0003023101445767,1.0003023101445767,1.000090693043373,1.0001511550722884,1.0002116171012037,1.0001511550722884,2.9251764836414575,2.364747407915637,重点词,0.00036508782949535955
495403620,9628223555,4914,2.05,2,2,True,0.7871055425316781,1.2394903902716405,1.0485613550995911,1.0485613550995911,1.0145684065298772,1.0242806775497955,1.033992948569714,1.0242806775497955,2.9251764836414575,2.540141186913166,潜力词,2.2665961552558663e-05
495403620,9628223555,4931,0.81,2,1,True,0.7871055425316781,3.136981851922053,1.1951471589692066,1.1951471589692066,1.058544147690762,1.0975735794846033,1.1366030112784447,1.0975735794846033,2.9251764836414575,2.440141186913166,潜力词,8.955818954913424e-06
495403620,9628223555,5064,1.33,3,3,True,0.7871055425316781,2.865739060214507,1.2642633599664852,1.2642633599664852,1.0792790079899455,1.1321316799832426,1.1849843519765395,1.1321316799832426,2.9251764836414575,2.4001283517392418,潜力词,1.4705233592635622e-05
495403620,9628223555,5163,2.85,4,3,True,0.7871055425316781,1.7831265263556932,1.2045747571139989,1.2045747571139989,1.0613724271341995,1.1022873785569995,1.143202329979799,1.1022873785569995,2.9251764836414575,2.200117655760972,潜力词,3.1511214841362044e-05
495403620,9628223555,5249,371.71,111,99,True,0.7871055425316781,0.3793898984508243,0.392561337528388,0.392561337528388,0.8177684012585164,0.696280668764194,0.5747929362698716,0.696280668764194,2.9251764836414575,1.028583293017913,重点词,0.00410983637497638
495403620,9628223555,5313,11.64,18,32,True,0.7871055425316781,1.9646561598377805,1.5699795787061808,1.5699795787061808,1.1709938736118541,1.2849897893530904,1.3989857050943264,1.2849897893530904,2.9251764836414575,2.130823533428141,重点词,0.00012869843535208918
495403620,9628223555,5314,0.29,1,1,True,0.7871055425316781,4.380957413891143,1.1174224730572972,1.1174224730572972,1.0352267419171892,1.0587112365286486,1.082195731140108,1.0587112365286486,2.9251764836414575,2.7112679854590733,潜力词,3.206404317191225e-06
495403620,9628223555,5395,1.19,1,0,True,0.7871055425316781,1.0676282773348165,1.0087002864895602,1.0087002864895602,1.002610085946868,1.0043501432447801,1.0060902005426922,1.0043501432447801,2.9251764836414575,2.600156874347962,黄金词,1.3157314267095028e-05
495403620,9628223555,5406,6.44,8,5,True,0.7871055425316781,1.5782331056253807,1.2568152551881002,1.2568152551881002,1.07704457655643,1.1284076275940502,1.1797706786316702,1.1284076275940502,2.9251764836414575,1.7750882418207288,潜力词,7.120428897486722e-05
495403620,9628223555,5436,17.1,13,31,True,0.7871055425316781,0.9658602017760005,0.9767968779956123,0.9767968779956123,0.9930390633986836,0.9883984389978062,0.9837578145969287,0.9883984389978062,2.9251764836414575,2.590543422339603,重点词,0.0001890672890481723
495403620,9628223555,5495,1.56,9,18,True,0.7871055425316781,7.329678750164028,2.026434391918491,2.026434391918491,1.3079303175755472,1.5132171959592455,1.7185040743429436,1.5132171959592455,2.9251764836414575,2.435377168772451,黄金词,1.7248243913166593e-05
495403620,9628223555,5508,1.4,1,0,True,0.7871055425316781,0.9074840357345939,0.986308419664739,0.986308419664739,0.9958925258994217,0.9931542098323696,0.9904158937653174,0.9931542098323696,2.9251764836414575,2.600156874347962,黄金词,1.5479193255405916e-05
495403620,9628223555,5534,0.1,1,0,True,0.7871055425316781,12.704776500284314,1.1434408884838765,1.1434408884838765,1.043032266545163,1.0717204442419384,1.1004086219387137,1.0717204442419384,2.9251764836414575,2.600156874347962,黄金词,1.1056566611004226e-06
495403620,9628223555,5549,3.05,3,3,True,0.7871055425316781,1.2496501475689492,1.0685358190895855,1.0685358190895855,1.0205607457268755,1.0342679095447926,1.0479750733627098,1.0342679095447926,2.9251764836414575,2.4001283517392418,潜力词,3.3722528163562886e-05
495403620,9628223555,5588,1.37,2,1,True,0.7871055425316781,1.8547118978517247,1.1241734146401765,1.1241734146401765,1.0372520243920529,1.0620867073200881,1.0869213902481234,1.0620867073200881,2.9251764836414575,2.440141186913166,潜力词,1.5147496257075791e-05
495403620,9628223555,5629,1.1,1,0,True,0.7871055425316781,1.1549796818440285,1.018611097164676,1.018611097164676,1.0055833291494027,1.0093055485823381,1.0130277680152733,1.0093055485823381,2.9251764836414575,2.600156874347962,黄金词,1.216222327210465e-05
495403620,9628223555,5643,5.44,3,3,True,0.7871055425316781,0.7006310570009732,0.8793654037100219,0.8793654037100219,0.9638096211130065,0.9396827018550109,0.9155557825970153,0.9396827018550109,2.9251764836414575,2.4001283517392418,潜力词,6.014772236386299e-05
495403620,9628223555,5702,22.93,16,40,True,0.7871055425316781,0.8865086088292589,0.9160258922379769,0.9160258922379769,0.9748077676713931,0.9580129461189885,0.9412181245665838,0.9580129461189885,2.9251764836414575,2.6417254945471527,重点词,0.0002535270723903269
495403620,9628223555,5703,2433.25,464,1009,True,0.7871055425316781,0.2422692405684546,0.24477089333726246,0.24477089333726246,0.7734312680011787,0.6223854466686313,0.47133962533608376,0.6223854466686313,2.9251764836414575,2.1872911268413806,重点词,0.026903390706226032
495403620,9628223555,5705,134.41,26,101,True,0.7871055425316781,0.24575864073163617,0.2884285737400099,0.2884285737400099,0.7865285721220029,0.6442142868700049,0.501900001618007,0.6442142868700049,2.9251764836414575,3.6588650549744606,重点词,0.0014861131181850779
495403620,9628223555,5862,5.94,8,5,True,0.7871055425316781,1.7110810101393015,1.3017015143019608,1.3017015143019608,1.0905104542905881,1.1508507571509803,1.2111910600113727,1.1508507571509803,2.9251764836414575,1.7750882418207288,潜力词,6.567600566936511e-05
495403620,9628223555,5888,1.8,1,1,True,0.7871055425316781,0.7058209166824619,0.9462959077107941,0.9462959077107941,0.9838887723132381,0.9731479538553971,0.9624071353975558,0.9731479538553971,2.9251764836414575,2.7112679854590733,潜力词,1.9901819899807608e-05
495403620,9628223555,5911,29.26,17,100,True,0.7871055425316781,0.7381449094491912,0.7946977505488568,0.7946977505488568,0.938409325164657,0.8973488752744284,0.8562884253841998,0.8973488752744284,2.9251764836414575,4.936056474765267,重点词,0.0003235151390379837
495403620,9628223555,5912,2.7,4,36,True,0.7871055425316781,1.8821891111532316,1.2213671561443984,1.2213671561443984,1.0664101468433196,1.1106835780721993,1.154957009301079,1.1106835780721993,2.9251764836414575,4.950117655760972,黄金词,2.9852729849711413e-05
495403620,9628223555,5964,1774.21,550,790,True,0.7871055425316781,0.39384441949692384,0.3965856506116566,0.3965856506116566,0.818975695183497,0.6982928253058283,0.5776099554281597,0.6982928253058283,2.9251764836414575,1.4577086234213827,重点词,0.019616671046909808
495403620,9628223555,6017,4.12,4,7,True,0.7871055425316781,1.2334734466295452,1.0789745977104868,1.0789745977104868,1.023692379313146,1.0394872988552435,1.0552822183973407,1.0394872988552435,2.9251764836414575,2.533450989094305,黄金词,4.555305443733741e-05
495403620,9628223555,6027,501.74,66,512,True,0.7871055425316781,0.16712146709825104,0.18028937799504996,0.21,0.7629999999999999,0.605,0.44700000000000006,0.605,2.9251764836414575,7.235154214447724,重点词,0.005547521731405261
495403620,9628223555,6028,4.42,3,4,True,0.7871055425316781,0.862315147078121,0.9512366145901678,0.9512366145901678,0.9853709843770503,0.9756183072950839,0.9658656302131174,0.9756183072950839,2.9251764836414575,2.4910374426483326,黄金词,4.887002442063868e-05
495403620,9628223555,6039,2.31,5,3,True,0.7871055425316781,2.7499516234381636,1.3898156461082118,1.3898156461082118,1.1169446938324634,1.194907823054106,1.2728709522757482,1.194907823054106,2.9251764836414575,2.030877836087051,潜力词,2.554066887141976e-05
495403620,9628223555,6093,6.74,3,7,True,0.7871055425316781,0.565494502980014,0.8021238479787363,0.8021238479787363,0.9406371543936208,0.9010619239893681,0.8614866935851154,0.9010619239893681,2.9251764836414575,2.7637647153756055,黄金词,7.452125895816848e-05
495403620,9628223555,6106,1.1,3,9,True,0.7871055425316781,3.4649390455320854,1.296007963983111,1.296007963983111,1.0888023891949332,1.1480039819915555,1.2072055747881776,1.1480039819915555,2.9251764836414575,2.9455828971937876,黄金词,1.216222327210465e-05
495403620,9628223555,6152,7.16,9,8,True,0.7871055425316781,1.5969691131642296,1.2808343528420423,1.2808343528420423,1.0842503058526125,1.1404171764210211,1.1965840469894296,1.1404171764210211,2.9251764836414575,1.8471418746548036,潜力词,7.916501693479026e-05
495403620,9628223555,6157,4.06,3,8,True,0.7871055425316781,0.9387765886909594,0.9794911674987867,0.9794911674987867,0.9938473502496359,0.9897455837493934,0.9856438172491507,0.9897455837493934,2.9251764836414575,2.8546738062846964,黄金词,4.488966044067715e-05
495403620,9628223555,6159,43.15,13,43,True,0.7871055425316781,0.38276267555897125,0.479910358335669,0.479910358335669,0.8439731075007006,0.7399551791678345,0.6359372508349683,0.7399551791678345,2.9251764836414575,3.1619719937681743,重点词,0.00047709084926483234
495403620,9628223555,6164,0.15,1,1,True,0.7871055425316781,8.469851000189543,1.1364771802714289,1.1364771802714289,1.0409431540814287,1.0682385901357145,1.0955340261900002,1.0682385901357145,2.9251764836414575,2.7112679854590733,潜力词,1.658484991650634e-06
495403620,9628223555,6198,0.27,2,2,True,0.7871055425316781,9.410945555766158,1.272623685481016,1.272623685481016,1.0817871056443047,1.1363118427405081,1.190836579836711,1.1363118427405081,2.9251764836414575,2.540141186913166,潜力词,2.9852729849711413e-06
495403620,9628223555,6210,1.06,4,3,True,0.7871055425316781,4.794255283126156,1.4409989693107155,1.4409989693107155,1.1322996907932146,1.2204994846553578,1.308699278517501,1.2204994846553578,2.9251764836414575,2.200117655760972,潜力词,1.171996060766448e-05
495403620,9628223555,6229,19.34,17,68,True,0.7871055425316781,1.1167590512142367,1.082413140528589,1.082413140528589,1.0247239421585768,1.0412065702642945,1.0576891983700123,1.0412065702642945,2.9251764836414575,3.6560564747652666,重点词,0.00021383399825682174
495403620,9628223555,6261,18916.77,16391,13078,True,0.7871055425316781,1.1008432814701463,1.1008003327700182,1.1008003327700182,1.0302400998310053,1.050400166385009,1.0705602329390127,1.050400166385009,2.9251764836414575,0.7989146540562919,重点词,0.2091545275700464
495403620,9628223555,6298,1983.14,693,1366,True,0.7871055425316781,0.44396311479255274,0.4462138466601561,0.4462138466601561,0.8338641539980468,0.7231069233300781,0.6123496926621093,0.7231069233300781,2.9251764836414575,1.9820276916820707,重点词,0.02192671950894692
495403620,9628223555,6360,10735.93,5191,13273,True,0.7871055425316781,0.6142969897621899,0.6145863390879541,0.6145863390879541,0.8843759017263861,0.8072931695439771,0.7302104373615679,0.8072931695439771,2.9251764836414575,2.557492096916548,重点词,0.1187025251760786
495403620,9628223555,6377,20.2,24,370,True,0.7871055425316781,1.509478396073384,1.3641706865068068,1.3641706865068068,1.109251205952042,1.1820853432534033,1.2549194805547648,1.1820853432534033,2.9251764836414575,12.293794120910364,重点词,0.00022334264554228536
495403620,9628223555,6383,4.85,6,5,True,0.7871055425316781,1.5717249278702246,1.2147843454818428,1.2147843454818428,1.0644353036445529,1.1073921727409215,1.15034904183729,1.1073921727409215,2.9251764836414575,2.0286722763665472,潜力词,5.362434806337049e-05
495403620,9628223555,6440,2.62,3,3,True,0.7871055425316781,1.4547454007959137,1.1115573923300839,1.1115573923300839,1.0334672176990252,1.055778696165042,1.0780901746310587,1.055778696165042,2.9251764836414575,2.4001283517392418,潜力词,2.896820452083107e-05
495403620,9628223555,6474,120.04,56,136,True,0.7871055425316781,0.5926920060112643,0.6183196596533347,0.6183196596533347,0.8854958978960004,0.8091598298266673,0.7328237617573343,0.8091598298266673,2.9251764836414575,2.4906470604551822,重点词,0.0013272302559849474
495403620,9628223555,6500,116.38,82,350,True,0.7871055425316781,0.8951638365898898,0.9019540927541899,0.9019540927541899,0.9705862278262569,0.950977046377095,0.931367864927933,0.950977046377095,2.9251764836414575,4.148904576323686,重点词,0.0012867632221886718
495403620,9628223555,6504,36.72,26,52,True,0.7871055425316781,0.8995756781247065,0.9176511590160611,0.9176511590160611,0.9752953477048183,0.9588255795080305,0.9423558113112428,0.9588255795080305,2.9251764836414575,2.2176885843862255,重点词,0.00040599712595607517
495403620,9628223555,6538,22.9,20,102,True,0.7871055425316781,1.1095874672737394,1.081057913455059,1.081057913455059,1.0243173740365177,1.0405289567275295,1.0567405394185414,1.0405289567275295,2.9251764836414575,4.478621852468988,重点词,0.00025319537539199673
495403620,9628223555,6542,7.58,10,7,True,0.7871055425316781,1.6760918865810441,1.3276711317317338,1.3276711317317338,1.09830133951952,1.1638355658658668,1.2293697922122138,1.1638355658658668,2.9251764836414575,1.68896732606287,潜力词,8.380877491141204e-05
495403620,9628223555,6560,4.72,2,4,True,0.7871055425316781,0.5383379873001829,0.8294957198792539,0.8294957198792539,0.9488487159637761,0.9147478599396269,0.8806470039154777,0.9147478599396269,2.9251764836414575,2.740141186913166,黄金词,5.218699440393995e-05
495403620,9628223555,6574,56.31,43,187,True,0.7871055425316781,0.9701747283115353,0.9739092582138037,0.9739092582138037,0.9921727774641411,0.9869546291069018,0.9817364807496626,0.9869546291069018,2.9251764836414575,4.125517879786895,重点词,0.000622595265865648
495403620,9628223555,6617,318.27,238,301,True,0.7871055425316781,0.9500539815463811,0.951287594480332,0.951287594480332,0.9853862783440995,0.9756437972401659,0.9659013161362324,0.9756437972401659,2.9251764836414575,1.3187049262972832,重点词,0.003518973455284315
495817671,9630806627,64,6.47,13,10,True,0.6255889624509309,3.2118110947044975,1.984887665708059,1.984887665708059,1.2954662997124178,1.4924438328540295,1.6894213659956412,1.4924438328540295,1.5450706845238096,1.0647888321995465,潜力词,3.789190966732718e-05
495817671,9630806627,108,2.28,2,3,True,0.6255889624509309,1.4021874347326653,1.0886834962466614,1.0886834962466614,1.0266050488739984,1.0443417481233306,1.062078447372663,1.0443417481233306,1.5450706845238096,1.5360565476190478,潜力词,1.3352944983231218e-05
495817671,9630806627,110,2838.16,1511,3464,True,0.6255889624509309,0.8510175408801495,0.8514394332920171,0.8514394332920171,0.955431829987605,0.9257197166460085,0.896007603304412,0.9257197166460085,1.5450706845238096,2.2885849673970973,重点词,0.016621839620003295
495817671,9630806627,114,5.49,6,6,True,0.6255889624509309,1.746987623601353,1.3026540260938324,1.3026540260938324,1.0907962078281497,1.1513270130469162,1.2118578182656825,1.1513270130469162,1.5450706845238096,1.311468962585034,潜力词,3.215248594646465e-05
495817671,9630806627,136,20.16,35,42,True,0.6255889624509309,2.775162631241733,2.268153034933853,2.268153034933853,1.3804459104801559,1.6340765174669265,1.8877071244536971,1.6340765174669265,1.5450706845238096,1.2641991971207087,重点词,0.00011806814511488657
495817671,9630806627,235,123.8,96,181,True,0.6255889624509309,1.2395427532887147,1.2249005980368792,1.2249005980368792,1.0674701794110637,1.1124502990184397,1.1574304186258155,1.1124502990184397,1.5450706845238096,1.8592362065018315,重点词,0.0007250414863701864
495817671,9630806627,243,12.22,11,60,True,0.6255889624509309,1.4389059272952225,1.264468956190711,1.264468956190711,1.0793406868572133,1.1322344780953555,1.1851282693334977,1.1322344780953555,1.5450706845238096,3.8084508145363407,重点词,7.156709986626557e-05
495817671,9630806627,292,0.96,1,1,True,0.6255889624509309,1.66509757874504,1.0707864385360575,1.0707864385360575,1.0212359315608173,1.0353932192680286,1.0495505069752402,1.0353932192680286,1.5450706845238096,1.4845072751322752,潜力词,5.622292624518408e-06
495817671,9630806627,299,121.03,97,200,True,0.6255889624509309,1.2811194458624977,1.2635671743182129,1.2635671743182129,1.0790701522954638,1.1317835871591064,1.1844970220227489,1.1317835871591064,1.5450706845238096,2.022481575963719,重点词,0.0007088188295265239
