方案ID,推广单元ID,关键词ID,类,C,K,V,d,qbar,eta_raw,eta,w,totC
495403620,9628223555,1373,潜力词,0.49,1.0,1.0,1.0,0.7871055425316781,2.5928115306702684,1.015458063973627,5.41771763939207e-06,90443.98999999999
495403620,9628223555,1439,黄金词,5.2,9.0,3.0,0.3333333333333333,0.7871055425316781,2.198903625049208,1.1129401965626067,5.749414637722198e-05,90443.98999999999
495403620,9628223555,1465,黄金词,0.97,1.0,6.0,6.0,0.7871055425316781,1.3097707732251873,1.0058951863847054,1.07248696126741e-05,90443.98999999999
495403620,9628223555,1475,潜力词,0.64,1.0,1.0,1.0,0.7871055425316781,1.9851213281694242,1.012450190561383,7.076202631042705e-06,90443.98999999999
495403620,9628223555,1531,黄金词,3.87,9.0,16.0,1.7777777777777777,0.7871055425316781,2.9545991861126315,1.1404176508308128,4.278891278458636e-05,90443.98999999999
495403620,9628223555,1647,黄金词,1.1,1.0,0.0,0.0,0.7871055425316781,1.1549796818440285,1.003336157534803,1.216222327210465e-05,90443.98999999999
495403620,9628223555,1655,重点词,968.54,714.0,783.0,1.096638655462185,0.7871055425316781,0.9365860389042271,0.9396990222478254,0.010708727025422032,90443.98999999999
495403620,9628223555,1666,重点词,16.26,12.0,31.0,2.5833333333333335,0.7871055425316781,0.9376218819398017,0.9846926018765647,0.00017977977309492873,90443.98999999999
495403620,9628223555,1676,重点词,270.03,159.0,450.0,2.830188679245283,0.7871055425316781,0.7480870508999764,0.7874447594116821,0.0029856046819694707,90443.98999999999
495403620,9628223555,1719,潜力词,5.28,6.0,5.0,0.8333333333333334,0.7871055425316781,1.4437246023050356,1.042381799930727,5.8378671706102316e-05,90443.98999999999
495403620,9628223555,1735,重点词,62.35,65.0,76.0,1.1692307692307693,0.7871055425316781,1.3244754972229036,1.180071626629711,0.0006893769281961135,90443.98999999999
495403620,9628223555,1752,黄金词,4.32,2.0,9.0,4.5,0.7871055425316781,0.5881840972353849,0.9672488089112089,4.776436775953826e-05,90443.98999999999
495403620,9628223555,1764,重点词,12.51,20.0,178.0,8.9,0.7871055425316781,2.0311393285826242,1.2063598304362284,0.00013831764830366287,90443.98999999999
495403620,9628223555,1802,重点词,217.36,110.0,329.0,2.9909090909090907,0.7871055425316781,0.6429542763301779,0.7097267411098424,0.0024032553185678786,90443.98999999999
495403620,9628223555,1921,潜力词,1.63,1.0,1.0,1.0,0.7871055425316781,0.7794341411217371,0.9930365611084337,1.8022203575936888e-05,90443.98999999999
495403620,9628223555,2006,潜力词,4.41,2.0,2.0,1.0,0.7871055425316781,0.5761803401489485,0.9656488752078086,4.875945875452864e-05,90443.98999999999
495403620,9628223555,2043,黄金词,1.63,2.0,0.0,0.0,0.7871055425316781,1.5588682822434743,1.0176439143919593,1.8022203575936888e-05,90443.98999999999
495403620,9628223555,2093,潜力词,2.33,2.0,2.0,1.0,0.7871055425316781,1.0905387553892116,1.004031249762218,2.5761800203639847e-05,90443.98999999999
495403620,9628223555,2176,重点词,17.75,10.0,27.0,2.7,0.7871055425316781,0.715762056354046,0.9255317564617612,0.000196254057345325,90443.98999999999
495403620,9628223555,2178,潜力词,1.35,4.0,1.0,0.25,0.7871055425316781,3.7643782223064632,1.0726759610538215,1.4926364924855707e-05,90443.98999999999
495403620,9628223555,2186,潜力词,2.48,3.0,3.0,1.0,0.7871055425316781,1.536868125034393,1.0253702924940036,2.742028519529048e-05,90443.98999999999
495403620,9628223555,2188,潜力词,5.13,3.0,3.0,1.0,0.7871055425316781,0.7429693859815388,0.9760825857080591,5.672018671445168e-05,90443.98999999999
495403620,9628223555,2226,重点词,43.74,46.0,78.0,1.6956521739130435,0.7871055425316781,1.3361218998927262,1.1568377629753341,0.0004836142235653249,90443.98999999999
495403620,9628223555,2354,黄金词,2.88,2.0,81.0,40.5,0.7871055425316781,0.8822761458530773,0.9935884133898802,3.184291183969217e-05,90443.98999999999
495403620,9628223555,2370,潜力词,1.26,1.0,1.0,1.0,0.7871055425316781,1.00831559526066,1.000204402068444,1.3931273929865325e-05,90443.98999999999
495403620,9628223555,2432,潜力词,3.85,3.0,4.0,1.3333333333333333,0.7871055425316781,0.9899825844377389,0.9992838059440167,4.256778145236627e-05,90443.98999999999
495403620,9628223555,2534,潜力词,6.02,7.0,6.0,0.8571428571428571,0.7871055425316781,1.4772995930563158,1.0512913879007324,6.656053099824544e-05,90443.98999999999
495403620,9628223555,2541,重点词,21686.91,29926.0,87461.0,2.9225756866938446,0.7871055425316781,1.7531457526568257,1.7514133404771348,0.23978276500185366,90443.98999999999
495403620,9628223555,2547,潜力词,2.17,2.0,2.0,1.0,0.7871055425316781,1.170947142883347,1.0071105098726636,2.399274954587917e-05,90443.98999999999
495403620,9628223555,2551,黄金词,2.83,2.0,16.0,8.0,0.7871055425316781,0.8978640636243332,0.9945287772109951,3.129008350914196e-05,90443.98999999999
495403620,9628223555,2584,重点词,115.98,262.0,182.0,0.6946564885496184,0.7871055425316781,2.870021937467228,2.306694446966195,0.0012823405955442702,90443.98999999999
495403620,9628223555,2633,重点词,60.22,42.0,105.0,2.5,0.7871055425316781,0.8860853753104305,0.9377613981236992,0.0006658264413146745,90443.98999999999
495403620,9628223555,2682,黄金词,6.07,4.0,26.0,6.5,0.7871055425316781,0.8372175617979778,0.9823775744625242,6.711335932879566e-05,90443.98999999999
495403620,9628223555,2690,潜力词,5.24,9.0,8.0,0.8888888888888888,0.7871055425316781,2.1821181011938706,1.1121343021407655,5.793640904166214e-05,90443.98999999999
495403620,9628223555,2723,重点词,340.06,332.0,721.0,2.1716867469879517,0.7871055425316781,1.2403651702918286,1.209553863019636,0.003759896041738097,90443.98999999999
495403620,9628223555,2738,潜力词,2.73,2.0,2.0,1.0,0.7871055425316781,0.930752857163686,0.9964148549223757,3.0184426848041536e-05,90443.98999999999
495403620,9628223555,2748,重点词,43.02,39.0,182.0,4.666666666666667,0.7871055425316781,1.1517579811973226,1.0701852112568138,0.00047565349560540186,90443.98999999999
495403620,9628223555,2780,重点词,95.7,65.0,179.0,2.753846153846154,0.7871055425316781,0.8629158542512858,0.9099591438012907,0.0010581134246731045,90443.98999999999
495403620,9628223555,2795,潜力词,3.49,4.0,4.0,1.0,0.7871055425316781,1.456134842439463,1.029760901105136,3.858741747240475e-05,90443.98999999999
495403620,9628223555,2813,潜力词,5.37,11.0,3.0,0.2727272727272727,0.7871055425316781,2.6024681844157813,1.1554136563177309,5.9373762701092694e-05,90443.98999999999
495403620,9628223555,2834,潜力词,1.88,1.0,1.0,1.0,0.7871055425316781,0.6757859840576763,0.9882513039712496,2.0786345228687943e-05,90443.98999999999
495403620,9628223555,2843,重点词,150.65,108.0,141.0,1.3055555555555556,0.7871055425316781,0.9107971204983113,0.93302559782243,0.0016656717599477866,90443.98999999999
495403620,9628223555,2854,潜力词,4.83,6.0,5.0,0.8333333333333334,0.7871055425316781,1.5782331056253807,1.0509368210864598,5.340321673115041e-05,90443.98999999999
495403620,9628223555,2874,重点词,5435.94,1915.0,10266.0,5.360835509138381,0.7871055425316781,0.44757019021630967,0.4526051505857604,0.06010283270342231,90443.98999999999
495403620,9628223555,2890,黄金词,6.51,6.0,19.0,3.1666666666666665,0.7871055425316781,1.170947142883347,1.0196932560638932,7.19782486376375e-05,90443.98999999999
495403620,9628223555,2955,潜力词,3.09,3.0,3.0,1.0,0.7871055425316781,1.2334734466295452,1.0135888670198774,3.416479082800306e-05,90443.98999999999
495403620,9628223555,2993,重点词,22.18,15.0,23.0,1.5333333333333334,0.7871055425316781,0.8592049030850528,0.9567354495764265,0.0002452346474320737,90443.98999999999
495403620,9628223555,2996,重点词,74.77,50.0,316.0,6.32,0.7871055425316781,0.8495905109191063,0.9098652120014552,0.000826699485504786,90443.98999999999
495403620,9628223555,2997,重点词,184.97,118.0,214.0,1.8135593220338984,0.7871055425316781,0.8104901481502671,0.8508165412748645,0.0020451331260374515,90443.98999999999
495403620,9628223555,3008,重点词,45.41,54.0,204.0,3.7777777777777777,0.7871055425316781,1.5108080401130874,1.2431170013786321,0.0005020786898057019,90443.98999999999
495403620,9628223555,3070,重点词,9.57,8.0,14.0,1.75,0.7871055425316781,1.0620502821554285,1.0099684606383659,0.00010581134246731044,90443.98999999999
495403620,9628223555,3093,黄金词,0.32,1.0,0.0,0.0,0.7871055425316781,3.9702426563388484,1.0188886655411056,3.5381013155213524e-06,90443.98999999999
495403620,9628223555,3135,黄金词,2.7,2.0,22.0,11.0,0.7871055425316781,0.9410945555766158,0.996982074004874,2.9852729849711413e-05,90443.98999999999
495403620,9628223555,3153,潜力词,0.72,1.0,1.0,1.0,0.7871055425316781,1.7645522917061547,1.0108532659705922,7.960727959923042e-06,90443.98999999999
495403620,9628223555,3165,重点词,53.44,53.0,64.0,1.2075471698113207,0.7871055425316781,1.2600171304548442,1.1343321292682411,0.0005908629196920658,90443.98999999999
495403620,9628223555,3222,潜力词,1.65,1.0,1.0,1.0,0.7871055425316781,0.7699864545626858,0.9926520358185563,1.824333490815697e-05,90443.98999999999
495403620,9628223555,3327,重点词,22.08,13.0,59.0,4.538461538461538,0.7871055425316781,0.7480167323536961,0.9228108969252167,0.0002441289907709733,90443.98999999999
495403620,9628223555,3353,潜力词,0.8,1.0,1.0,1.0,0.7871055425316781,1.5880970625355393,1.0092613710635518,8.845253288803381e-06,90443.98999999999
495403620,9628223555,3374,重点词,2398.88,445.0,3848.0,8.647191011235956,0.7871055425316781,0.23567771387591374,0.2512832618432312,0.026523376511805818,90443.98999999999
495403620,9628223555,3379,重点词,31.79,21.0,74.0,3.5238095238095237,0.7871055425316781,0.8392585923434118,0.9375232993103934,0.00035148825256382435,90443.98999999999
495403620,9628223555,3382,重点词,1533.0,276.0,1485.0,5.380434782608695,0.7871055425316781,0.22873570215776065,0.25309654542504556,0.01694971661466948,90443.98999999999
495403620,9628223555,3393,重点词,298.34,124.0,269.0,2.1693548387096775,0.7871055425316781,0.5280526533603457,0.5957949951298316,0.0032986160827270005,90443.98999999999
495403620,9628223555,3416,潜力词,4.17,3.0,2.0,0.6666666666666666,0.7871055425316781,0.9140126978621809,0.993380707958008,4.6105882767887624e-05,90443.98999999999
495403620,9628223555,3417,黄金词,6.95,6.0,10.0,1.6666666666666667,0.7871055425316781,1.096815237434617,1.0118150289757786,7.684313794647938e-05,90443.98999999999
495403620,9628223555,3451,潜力词,2.63,3.0,3.0,1.0,0.7871055425316781,1.449214049462089,1.0224478994886053,2.907877018694111e-05,90443.98999999999
495403620,9628223555,3567,潜力词,1.35,2.0,2.0,1.0,0.7871055425316781,1.8821891111532316,1.0231928977615747,1.4926364924855707e-05,90443.98999999999
495403620,9628223555,3575,重点词,160.27,44.0,142.0,3.227272727272727,0.7871055425316781,0.3487927659652522,0.503643014225762,0.0017720359307456474,90443.98999999999
495403620,9628223555,3659,潜力词,5.77,7.0,6.0,0.8571428571428571,0.7871055425316781,1.541307374384579,1.0560040084310387,6.379638934549437e-05,90443.98999999999
495403620,9628223555,3677,潜力词,6.93,10.0,9.0,0.9,0.7871055425316781,1.833301082292109,1.1014364394920835,7.662200661425928e-05,90443.98999999999
495403620,9628223555,3769,潜力词,1.24,3.0,3.0,1.0,0.7871055425316781,3.073736250068786,1.0501840934833195,1.371014259764524e-05,90443.98999999999
495403620,9628223555,3922,潜力词,2.35,2.0,2.0,1.0,0.7871055425316781,1.081257574492282,1.0036476657126432,2.598293153585993e-05,90443.98999999999
495403620,9628223555,3923,重点词,14.78,15.0,143.0,9.533333333333333,0.7871055425316781,1.2893886840613311,1.0660260072619092,0.00016341605451064244,90443.98999999999
495403620,9628223555,3973,黄金词,4.8,7.0,35.0,5.0,0.7871055425316781,1.8527799062914627,1.0746960501861136,5.3071519732820285e-05,90443.98999999999
495403620,9628223555,3989,重点词,106.06,63.0,407.0,6.4603174603174605,0.7871055425316781,0.7546680365056683,0.8332698446225245,0.0011726594547631082,90443.98999999999
495403620,9628223555,4002,重点词,26.24,17.0,59.0,3.4705882352941178,0.7871055425316781,0.8230990872897613,0.9391149009769589,0.0002901243078727509,90443.98999999999
495403620,9628223555,4016,重点词,48.68,27.0,55.0,2.037037037037037,0.7871055425316781,0.7046609809114144,0.8543058020953348,0.0005382336626236857,90443.98999999999
495403620,9628223555,4047,重点词,50.95,36.0,52.0,1.4444444444444444,0.7871055425316781,0.8976878390779889,0.9483625101636803,0.0005633320688306654,90443.98999999999
495403620,9628223555,4052,潜力词,1.19,1.0,1.0,1.0,0.7871055425316781,1.0676282773348165,1.0015721361599617,1.3157314267095028e-05,90443.98999999999
495403620,9628223555,4163,潜力词,0.49,2.0,2.0,1.0,0.7871055425316781,5.185623061340537,1.0406210200050874,5.41771763939207e-06,90443.98999999999
495403620,9628223555,4171,潜力词,1.68,2.0,1.0,0.5,0.7871055425316781,1.51247339289099,1.016659351781286,1.85750319064871e-05,90443.98999999999
495403620,9628223555,4188,重点词,1533.24,434.0,1683.0,3.877880184331797,0.7871055425316781,0.35962230316997945,0.3798459488847801,0.01695237019065612,90443.98999999999
495403620,9628223555,4189,重点词,19.42,15.0,28.0,1.8666666666666667,0.7871055425316781,0.9813164135132065,0.9947733326192232,0.00021471852358570208,90443.98999999999
495403620,9628223555,4251,黄金词,1.23,1.0,0.0,0.0,0.7871055425316781,1.0329086585597003,1.0007901161434403,1.3599576931535197e-05,90443.98999999999
495403620,9628223555,4321,重点词,89.22,64.0,291.0,4.546875,0.7871055425316781,0.9113491325019011,0.9431875420328949,0.000986466873033797,90443.98999999999
495403620,9628223555,4422,黄金词,5.1,4.0,31.0,7.75,0.7871055425316781,0.9964530588458288,0.9996716987316465,5.6388489716121546e-05,90443.98999999999
495403620,9628223555,4479,潜力词,7.22,8.0,6.0,0.75,0.7871055425316781,1.4077314681755475,1.0514474169910426,7.982841093145051e-05,90443.98999999999
495403620,9628223555,4498,潜力词,3.53,2.0,2.0,1.0,0.7871055425316781,0.719817365455202,0.9815235438082732,3.902968013684492e-05,90443.98999999999
495403620,9628223555,4529,潜力词,1.62,2.0,2.0,1.0,0.7871055425316781,1.5684909259610265,1.01784105579343,1.7911637909826848e-05,90443.98999999999
495403620,9628223555,4560,重点词,15.29,8.0,17.0,2.125,0.7871055425316781,0.6647365075361316,0.9214860039857169,0.0001690549034822546,90443.98999999999
495403620,9628223555,4581,潜力词,3.58,2.0,2.0,1.0,0.7871055425316781,0.7097640502952131,0.98060760171812,3.958250846739513e-05,90443.98999999999
495403620,9628223555,4613,潜力词,5.38,5.0,3.0,0.6,0.7871055425316781,1.1807413104353452,1.0175584732781178,5.9484328367202734e-05,90443.98999999999
495403620,9628223555,4634,重点词,375.36,121.0,502.0,4.148760330578512,0.7871055425316781,0.40954762269139017,0.4789538171277041,0.004150192843106546,90443.98999999999
495403620,9628223555,4637,潜力词,5.75,11.0,9.0,0.8181818181818182,0.7871055425316781,2.4304789826630864,1.147538191037,6.357525801327429e-05,90443.98999999999
495403620,9628223555,4706,潜力词,6.41,11.0,14.0,1.2727272727272727,0.7871055425316781,2.180226856523049,1.1341119331734224,7.08725919765371e-05,90443.98999999999
495403620,9628223555,4717,潜力词,1.77,3.0,3.0,1.0,0.7871055425316781,2.153351949200731,1.0394327400055108,1.9570122901477482e-05,90443.98999999999
495403620,9628223555,4762,潜力词,0.97,2.0,1.0,0.5,0.7871055425316781,2.6195415464503746,1.0308211752022143,1.07248696126741e-05,90443.98999999999
495403620,9628223555,4828,重点词,11.05,8.0,22.0,2.75,0.7871055425316781,0.9198028235499957,0.9854843767441025,0.0001221750610515967,90443.98999999999
495403620,9628223555,4865,重点词,61.99,63.0,65.0,1.0317460317460319,0.7871055425316781,1.291177479461061,1.1611759259915275,0.000685396564216152,90443.98999999999
495403620,9628223555,4888,重点词,33.02,26.0,57.0,2.1923076923076925,0.7871055425316781,1.0003761023845916,1.000149589264505,0.00036508782949535955,90443.98999999999
495403620,9628223555,4914,潜力词,2.05,2.0,2.0,1.0,0.7871055425316781,1.2394903902716405,1.0094323784833212,2.2665961552558663e-05,90443.98999999999
495403620,9628223555,4931,潜力词,0.81,2.0,1.0,0.5,0.7871055425316781,3.136981851922053,1.0340672170843705,8.955818954913424e-06,90443.98999999999
495403620,9628223555,5064,潜力词,1.33,3.0,3.0,1.0,0.7871055425316781,2.865739060214507,1.0483427420628346,1.4705233592635622e-05,90443.98999999999
495403620,9628223555,5163,潜力词,2.85,4.0,3.0,0.75,0.7871055425316781,1.7831265263556932,1.0422310425754726,3.1511214841362044e-05,90443.98999999999
495403620,9628223555,5249,重点词,371.71,111.0,99.0,0.8918918918918919,0.7871055425316781,0.3793898984508243,0.4529724672242913,0.00410983637497638,90443.98999999999
495403620,9628223555,5313,重点词,11.64,18.0,32.0,1.7777777777777777,0.7871055425316781,1.9646561598377805,1.1821641417993474,0.00012869843535208918,90443.98999999999
495403620,9628223555,5314,潜力词,0.29,1.0,1.0,1.0,0.7871055425316781,4.380957413891143,1.0194964734545324,3.206404317191225e-06,90443.98999999999
495403620,9628223555,5395,黄金词,1.19,1.0,0.0,0.0,0.7871055425316781,1.0676282773348165,1.0015721361599617,1.3157314267095028e-05,90443.98999999999
495403620,9628223555,5406,潜力词,6.44,8.0,5.0,0.625,0.7871055425316781,1.5782331056253807,1.065978405390281,7.120428897486722e-05,90443.98999999999
495403620,9628223555,5436,重点词,17.1,13.0,31.0,2.3846153846153846,0.7871055425316781,0.9658602017760005,0.991299693746194,0.0001890672890481723,90443.98999999999
495403620,9628223555,5495,黄金词,1.56,9.0,18.0,2.0,0.7871055425316781,7.329678750164028,1.191510838833512,1.7248243913166593e-05,90443.98999999999
495403620,9628223555,5508,黄金词,1.4,1.0,0.0,0.0,0.7871055425316781,0.9074840357345939,0.9974801099227323,1.5479193255405916e-05,90443.98999999999
495403620,9628223555,5534,黄金词,0.1,1.0,0.0,0.0,0.7871055425316781,12.704776500284314,1.0233628273458768,1.1056566611004226e-06,90443.98999999999
495403620,9628223555,5549,潜力词,3.05,3.0,3.0,1.0,0.7871055425316781,1.2496501475689492,1.0143531187574986,3.3722528163562886e-05,90443.98999999999
495403620,9628223555,5588,潜力词,1.37,2.0,1.0,0.5,0.7871055425316781,1.8547118978517247,1.0227945357223451,1.5147496257075791e-05,90443.98999999999
495403620,9628223555,5629,黄金词,1.1,1.0,0.0,0.0,0.7871055425316781,1.1549796818440285,1.003336157534803,1.216222327210465e-05,90443.98999999999
495403620,9628223555,5643,潜力词,5.44,3.0,3.0,1.0,0.7871055425316781,0.7006310570009732,0.970624692461856,6.014772236386299e-05,90443.98999999999
495403620,9628223555,5702,重点词,22.93,16.0,40.0,2.5,0.7871055425316781,0.8865086088292589,0.964317049231522,0.0002535270723903269,90443.98999999999
495403620,9628223555,5703,重点词,2433.25,464.0,1009.0,2.1745689655172415,0.7871055425316781,0.2422692405684546,0.25752607655821697,0.026903390706226032,90443.98999999999
495403620,9628223555,5705,重点词,134.41,26.0,101.0,3.8846153846153846,0.7871055425316781,0.24575864073163617,0.4502598497952346,0.0014861131181850779,90443.98999999999
495403620,9628223555,5862,潜力词,5.94,8.0,5.0,0.625,0.7871055425316781,1.7110810101393015,1.0755062781592324,6.567600566936511e-05,90443.98999999999
495403620,9628223555,5888,潜力词,1.8,1.0,1.0,1.0,0.7871055425316781,0.7058209166824619,0.9897775608113598,1.9901819899807608e-05,90443.98999999999
495403620,9628223555,5911,重点词,29.26,17.0,100.0,5.882352941176471,0.7871055425316781,0.7381449094491912,0.9033323246339052,0.0003235151390379837,90443.98999999999
495403620,9628223555,5912,黄金词,2.7,4.0,36.0,9.0,0.7871055425316781,1.8821891111532316,1.0451975445941883,2.9852729849711413e-05,90443.98999999999
495403620,9628223555,5964,重点词,1774.21,550.0,790.0,1.4363636363636363,0.7871055425316781,0.39384441949692384,0.4104586136002091,0.019616671046909808,90443.98999999999
495403620,9628223555,6017,黄金词,4.12,4.0,7.0,1.75,0.7871055425316781,1.2334734466295452,1.0177736622341782,4.555305443733741e-05,90443.98999999999
495403620,9628223555,6027,重点词,501.74,66.0,512.0,7.757575757575758,0.7871055425316781,0.16712146709825104,0.24259891416586885,0.005547521731405261,90443.98999999999
495403620,9628223555,6028,黄金词,4.42,3.0,4.0,1.3333333333333333,0.7871055425316781,0.862315147078121,0.9888172170173704,4.887002442063868e-05,90443.98999999999
495403620,9628223555,6039,潜力词,2.31,5.0,3.0,0.6,0.7871055425316781,2.7499516234381636,1.0772775425376058,2.554066887141976e-05,90443.98999999999
495403620,9628223555,6093,黄金词,6.74,3.0,7.0,2.3333333333333335,0.7871055425316781,0.565494502980014,0.9483861993317818,7.452125895816848e-05,90443.98999999999
495403620,9628223555,6106,黄金词,1.1,3.0,9.0,3.0,0.7871055425316781,3.4649390455320854,1.0530613101777946,1.216222327210465e-05,90443.98999999999
495403620,9628223555,6152,潜力词,7.16,9.0,8.0,0.8888888888888888,0.7871055425316781,1.5969691131642296,1.0747777965405159,7.916501693479026e-05,90443.98999999999
495403620,9628223555,6157,黄金词,4.06,3.0,8.0,2.6666666666666665,0.7871055425316781,0.9387765886909594,0.9954020153548889,4.488966044067715e-05,90443.98999999999
495403620,9628223555,6159,重点词,43.15,13.0,43.0,3.3076923076923075,0.7871055425316781,0.38276267555897125,0.7140763226019282,0.00047709084926483234,90443.98999999999
495403620,9628223555,6164,潜力词,0.15,1.0,1.0,1.0,0.7871055425316781,8.469851000189543,1.022342525424296,1.658484991650634e-06,90443.98999999999
495403620,9628223555,6198,潜力词,0.27,2.0,2.0,1.0,0.7871055425316781,9.410945555766158,1.0451751601364008,2.9852729849711413e-06,90443.98999999999
495403620,9628223555,6210,潜力词,1.06,4.0,3.0,0.75,0.7871055425316781,4.794255283126156,1.0787683235431595,1.171996060766448e-05,90443.98999999999
495403620,9628223555,6229,重点词,19.34,17.0,68.0,4.0,0.7871055425316781,1.1167590512142367,1.0325659078523701,0.00021383399825682174,90443.98999999999
495403620,9628223555,6261,重点词,18916.77,16391.0,13078.0,0.7978768836556647,0.7871055425316781,1.1008432814701463,1.1005774394699792,0.2091545275700464,90443.98999999999
495403620,9628223555,6298,重点词,1983.14,693.0,1366.0,1.971139971139971,0.7871055425316781,0.44396311479255274,0.45763745313638166,0.02192671950894692,90443.98999999999
495403620,9628223555,6360,重点词,10735.93,5191.0,13273.0,2.55692544789058,0.7871055425316781,0.6142969897621899,0.6160849812021391,0.1187025251760786,90443.98999999999
495403620,9628223555,6377,重点词,20.2,24.0,370.0,15.416666666666666,0.7871055425316781,1.509478396073384,1.1466020455937658,0.00022334264554228536,90443.98999999999
495403620,9628223555,6383,潜力词,4.85,6.0,5.0,0.8333333333333334,0.7871055425316781,1.5717249278702246,1.0505536171407583,5.362434806337049e-05,90443.98999999999
495403620,9628223555,6440,潜力词,2.62,3.0,3.0,1.0,0.7871055425316781,1.4547454007959137,1.022642207337235,2.896820452083107e-05,90443.98999999999
495403620,9628223555,6474,重点词,120.04,56.0,136.0,2.4285714285714284,0.7871055425316781,0.5926920060112643,0.7124602940578225,0.0013272302559849474,90443.98999999999
495403620,9628223555,6500,重点词,116.38,82.0,350.0,4.2682926829268295,0.7871055425316781,0.8951638365898898,0.926668874277746,0.0012867632221886718,90443.98999999999
495403620,9628223555,6504,重点词,36.72,26.0,52.0,2.0,0.7871055425316781,0.8995756781247065,0.9574771552207013,0.00040599712595607517,90443.98999999999
495403620,9628223555,6538,重点词,22.9,20.0,102.0,5.1,0.7871055425316781,1.1095874672737394,1.0344245953438769,0.00025319537539199673,90443.98999999999
495403620,9628223555,6542,潜力词,7.58,10.0,7.0,0.7,0.7871055425316781,1.6760918865810441,1.089002717962562,8.380877491141204e-05,90443.98999999999
495403620,9628223555,6560,黄金词,4.72,2.0,4.0,2.0,0.7871055425316781,0.5383379873001829,0.9601782766823257,5.218699440393995e-05,90443.98999999999
495403620,9628223555,6574,重点词,56.31,43.0,187.0,4.348837209302325,0.7871055425316781,0.9701747283115353,0.9842022288704971,0.000622595265865648,90443.98999999999
495403620,9628223555,6617,重点词,318.27,238.0,301.0,1.2647058823529411,0.7871055425316781,0.9500539815463811,0.9568351500441706,0.003518973455284315,90443.98999999999
495817671,9630806627,64,潜力词,6.47,13.0,10.0,0.7692307692307693,0.6255889624509309,3.2118110947044975,1.253416287988987,3.789190966732719e-05,170748.84999999998
495817671,9630806627,108,潜力词,2.28,2.0,3.0,1.5,0.6255889624509309,1.4021874347326653,1.0175399263808431,1.335294498323122e-05,170748.84999999998
495817671,9630806627,110,重点词,2838.16,1511.0,3464.0,2.2925215089344806,0.6255889624509309,0.8510175408801495,0.8535967341921518,0.016621839620003298,170748.84999999998
495817671,9630806627,114,潜力词,5.49,6.0,6.0,1.0,0.6255889624509309,1.746987623601353,1.0739045243029632,3.2152485946464654e-05,170748.84999999998
495817671,9630806627,136,重点词,20.16,35.0,42.0,1.2,0.6255889624509309,2.775162631241733,1.5100809385095972,0.00011806814511488659,170748.84999999998
495817671,9630806627,235,重点词,123.8,96.0,181.0,1.8854166666666667,0.6255889624509309,1.2395427532887147,1.170629418050304,0.0007250414863701865,170748.84999999998
495817671,9630806627,243,重点词,12.22,11.0,60.0,5.454545454545454,0.6255889624509309,1.4389059272952225,1.086201067688004,7.156709986626558e-05,170748.84999999998
495817671,9630806627,292,潜力词,0.96,1.0,1.0,1.0,0.6255889624509309,1.66509757874504,1.0125293107455895,5.622292624518409e-06,170748.84999999998
495817671,9630806627,299,重点词,121.03,97.0,200.0,2.0618556701030926,0.6255889624509309,1.2811194458624977,1.19893519577114,0.000708818829526524,170748.84999999998
495817671,9630806627,308,重点词,83.0,85.0,147.0,1.7294117647058824,0.6255889624509309,1.6370115954890996,1.3975335520721448,0.0004860940498281541,170748.84999999998
495817671,9630806627,353,重点词,2953.6,2626.0,2546.0,0.9695354150799695,0.6255889624509309,1.4211959615767522,1.414184442706451,0.01729792030810164,170748.84999999998
495817671,9630806627,370,黄金词,3.46,8.0,31.0,3.875,0.6255889624509309,3.6959391343242505,1.1744846502948354,2.02636796675351e-05,170748.84999999998
495817671,9630806627,381,潜力词,0.31,1.0,1.0,1.0,0.6255889624509309,5.1564312115975435,1.02561108478623,1.8155319933340695e-06,170748.84999999998
495817671,9630806627,391,重点词,11.9,8.0,13.0,1.625,0.6255889624509309,1.0746175970388157,1.014344901530887,6.969300232475944e-05,170748.84999999998
495817671,9630806627,444,重点词,241.33,194.0,925.0,4.768041237113402,0.6255889624509309,1.2849947087617628,1.2360820137489315,0.0014133623740364872,170748.84999999998
495817671,9630806627,456,重点词,26.44,31.0,39.0,1.2580645161290323,0.6255889624509309,1.8741794229747497,1.302371846460654,0.00015484730936694453,170748.84999999998
495817671,9630806627,505,重点词,128.05,108.0,155.0,1.4351851851851851,0.6255889624509309,1.3482023972220674,1.2504202019898103,0.0007499318443433149,170748.84999999998
495817671,9630806627,518,黄金词,1.57,3.0,11.0,3.6666666666666665,0.6255889624509309,3.0544465138762513,1.0625456859954567,9.194791063014482e-06,170748.84999999998
495817671,9630806627,530,重点词,74.08,84.0,140.0,1.6666666666666667,0.6255889624509309,1.8125468243790501,1.4851182200999358,0.00043385358085867056,170748.84999999998
495817671,9630806627,584,潜力词,0.24,1.0,1.0,1.0,0.6255889624509309,6.66039031498016,1.0270400811225164,1.4055731561296021e-06,170748.84999999998
495817671,9630806627,617,潜力词,5.13,6.0,5.0,0.8333333333333334,0.6255889624509309,1.8695832463102202,1.0809171422741053,3.0044126212270248e-05,170748.84999999998
495817671,9630806627,677,潜力词,1.39,1.0,1.0,1.0,0.6255889624509309,1.1499954500685168,1.0040570865070098,8.140611195917279e-06,170748.84999999998
495817671,9630806627,679,重点词,200.65,252.0,174.0,0.6904761904761905,0.6255889624509309,2.0075774046847745,1.8065845052862561,0.0011751177240725197,170748.84999999998
